"","date","month","day","station","zipcode","lat","lon","countInDay","countInMorning","highTemp","lowTemp","weather","winddir","wind","weathersit","temp"
"5196","12/7/14",12,7,"圓山",10367,25.071353,121.520118,1671,493,20,16,"小雨","暫無實況","小於3級","3",18
"5197","6/18/14",6,18,"圓山",10367,25.071353,121.520118,800,276,32,25,"陰~中雨","北風","小於3級","2",28.5
"5198","12/11/14",12,11,"圓山",10367,25.071353,121.520118,1086,348,16,14,"小雨","暫無實況","小於3級","3",15
"5199","3/19/14",3,19,"圓山",10367,25.071353,121.520118,999,319,24,12,"小雨","西南風","小於3級","3",18
"5200","7/24/14",7,24,"圓山",10367,25.071353,121.520118,788,254,31,26,"陰~小雨","北風","小於3級","2",28.5
"5201","1/23/14",1,23,"圓山",10367,25.071353,121.520118,849,240,21,9,"晴","西風","小於3級","1",15
"5202","4/19/14",4,19,"圓山",10367,25.071353,121.520118,1388,486,28,20,"小雨","北風","小於3級","3",24
"5203","10/21/14",10,21,"圓山",10367,25.071353,121.520118,988,314,25,21,"小雨~陰","暫無實況","小於3級","2",23
"5204","1/24/14",1,24,"圓山",10367,25.071353,121.520118,861,282,21,11,"晴","西風","小於3級","1",16
"5205","4/17/14",4,17,"圓山",10367,25.071353,121.520118,895,302,30,21,"陰","北風","小於3級","2",25.5
"5206","4/14/14",4,14,"圓山",10367,25.071353,121.520118,922,319,25,20,"多雲","北風","小於3級","2",22.5
"5207","7/21/14",7,21,"圓山",10367,25.071353,121.520118,760,266,33,27,"暴雨","北風","3-4級","3",30
"5208","10/24/14",10,24,"圓山",10367,25.071353,121.520118,1015,317,28,23,"陰","東北風","小於3級","2",25.5
"5209","3/20/14",3,20,"圓山",10367,25.071353,121.520118,892,337,16,12,"小雨","暫無實況","小於3級","3",14
"5210","9/14/14",9,14,"圓山",10367,25.071353,121.520118,954,323,34,30,"多雲","暫無實況","4-5級","2",32
"5211","6/20/14",6,20,"圓山",10367,25.071353,121.520118,785,266,32,25,"陰~小雨","北風","小於3級","2",28.5
"5212","9/19/14",9,19,"圓山",10367,25.071353,121.520118,913,313,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"5213","4/15/14",4,15,"圓山",10367,25.071353,121.520118,973,273,28,21,"多雲~晴","暫無實況","小於3級","1",24.5
"5214","9/15/14",9,15,"圓山",10367,25.071353,121.520118,824,304,34,28,"晴~多雲","暫無實況","小於3級","1",31
"5215","10/22/14",10,22,"圓山",10367,25.071353,121.520118,888,338,26,21,"陰","暫無實況","小於3級","2",23.5
"5216","12/13/14",12,13,"圓山",10367,25.071353,121.520118,1443,448,19,16,"陰","暫無實況","小於3級","2",17.5
"5217","10/25/14",10,25,"圓山",10367,25.071353,121.520118,1317,439,28,23,"陰","東北風","小於3級","2",25.5
"5218","7/26/14",7,26,"圓山",10367,25.071353,121.520118,897,336,32,26,"晴~多雲","北風","小於3級","1",29
"5219","6/17/14",6,17,"圓山",10367,25.071353,121.520118,875,292,33,28,"陰~小雨","西風","小於3級","2",30.5
"5220","12/8/14",12,8,"圓山",10367,25.071353,121.520118,946,335,21,19,"中雨~小雨","暫無實況","小於3級","3",20
"5221","12/12/14",12,12,"圓山",10367,25.071353,121.520118,907,273,15,12,"小雨~陰","暫無實況","小於3級","2",13.5
"5222","10/23/14",10,23,"圓山",10367,25.071353,121.520118,942,315,26,21,"陰","暫無實況","小於3級","2",23.5
"5223","1/20/14",1,20,"圓山",10367,25.071353,121.520118,840,257,19,9,"小雨","北風","小於3級","3",14
"5224","6/21/14",6,21,"圓山",10367,25.071353,121.520118,889,306,31,25,"小雨~大雨","西南風","小於3級","3",28
"5225","7/23/14",7,23,"圓山",10367,25.071353,121.520118,223,46,33,27,"小雨","北風","小於3級","3",30
"5226","7/25/14",7,25,"圓山",10367,25.071353,121.520118,808,269,32,26,"晴~多雲","北風","小於3級","1",29
"5227","7/20/14",7,20,"圓山",10367,25.071353,121.520118,800,249,33,26,"晴~多雲","暫無實況","小於3級","1",29.5
"5228","10/19/14",10,19,"圓山",10367,25.071353,121.520118,1161,400,31,22,"晴~小雨","北風","小於3級","1",26.5
"5229","4/13/14",4,13,"圓山",10367,25.071353,121.520118,1129,396,23,20,"小雨","北風","小於3級","3",21.5
"5230","6/15/14",6,15,"圓山",10367,25.071353,121.520118,929,335,33,26,"小雨","北風","小於3級","3",29.5
"5231","1/19/14",1,19,"圓山",10367,25.071353,121.520118,945,324,17,11,"多雲~小雨","北風","小於3級","2",14
"5232","1/22/14",1,22,"圓山",10367,25.071353,121.520118,797,263,17,7,"陰~多雲","北風","小於3級","2",12
"5233","7/22/14",7,22,"圓山",10367,25.071353,121.520118,688,252,33,27,"暴雨","暫無實況","3-4級","3",30
"5234","3/16/14",3,16,"圓山",10367,25.071353,121.520118,1205,345,26,17,"多雲","北風","小於3級","2",21.5
"5235","9/20/14",9,20,"圓山",10367,25.071353,121.520118,972,303,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"5236","6/16/14",6,16,"圓山",10367,25.071353,121.520118,764,265,33,26,"小雨","北風","小於3級","3",29.5
"5237","6/19/14",6,19,"圓山",10367,25.071353,121.520118,784,281,32,26,"陰~小雨","北風","小於3級","2",29
"5238","9/17/14",9,17,"圓山",10367,25.071353,121.520118,873,284,33,27,"多雲","暫無實況","小於3級","2",30
"5239","1/21/14",1,21,"圓山",10367,25.071353,121.520118,841,265,13,8,"陰~小雨","北風","小於3級","2",10.5
"5240","4/18/14",4,18,"圓山",10367,25.071353,121.520118,900,293,28,22,"陰","北風","小於3級","2",25
"5241","9/18/14",9,18,"圓山",10367,25.071353,121.520118,858,308,32,27,"小雨","暫無實況","小於3級","3",29.5
"5242","4/16/14",4,16,"圓山",10367,25.071353,121.520118,935,311,29,21,"陰~晴","北風","小於3級","1",25
"5243","3/17/14",3,17,"圓山",10367,25.071353,121.520118,935,294,26,19,"陰~多雲","北風","小於3級","2",22.5
"5244","3/17/14",3,17,"芝山",11158,25.10306,121.522514,965,234,26,19,"陰~多雲","北風","小於3級","2",22.5
"5245","12/7/14",12,7,"芝山",11158,25.10306,121.522514,981,239,20,16,"小雨","暫無實況","小於3級","3",18
"5246","1/24/14",1,24,"芝山",11158,25.10306,121.522514,824,201,21,11,"晴","西風","小於3級","1",16
"5247","7/25/14",7,25,"芝山",11158,25.10306,121.522514,827,256,32,26,"晴~多雲","北風","小於3級","1",29
"5248","4/14/14",4,14,"芝山",11158,25.10306,121.522514,827,235,25,20,"多雲","北風","小於3級","2",22.5
"5249","4/17/14",4,17,"芝山",11158,25.10306,121.522514,854,219,30,21,"陰","北風","小於3級","2",25.5
"5250","3/19/14",3,19,"芝山",11158,25.10306,121.522514,959,277,24,12,"小雨","西南風","小於3級","3",18
"5251","1/23/14",1,23,"芝山",11158,25.10306,121.522514,877,240,21,9,"晴","西風","小於3級","1",15
"5252","4/18/14",4,18,"芝山",11158,25.10306,121.522514,857,249,28,22,"陰","北風","小於3級","2",25
"5253","9/18/14",9,18,"芝山",11158,25.10306,121.522514,761,211,32,27,"小雨","暫無實況","小於3級","3",29.5
"5254","6/19/14",6,19,"芝山",11158,25.10306,121.522514,813,244,32,26,"陰~小雨","北風","小於3級","2",29
"5255","4/15/14",4,15,"芝山",11158,25.10306,121.522514,851,238,28,21,"多雲~晴","暫無實況","小於3級","1",24.5
"5256","4/13/14",4,13,"芝山",11158,25.10306,121.522514,894,228,23,20,"小雨","北風","小於3級","3",21.5
"5257","1/21/14",1,21,"芝山",11158,25.10306,121.522514,789,226,13,8,"陰~小雨","北風","小於3級","2",10.5
"5258","6/18/14",6,18,"芝山",11158,25.10306,121.522514,848,240,32,25,"陰~中雨","北風","小於3級","2",28.5
"5259","12/13/14",12,13,"芝山",11158,25.10306,121.522514,917,206,19,16,"陰","暫無實況","小於3級","2",17.5
"5260","9/16/14",9,16,"芝山",11158,25.10306,121.522514,794,234,33,28,"晴~陰","暫無實況","小於3級","1",30.5
"5261","1/22/14",1,22,"芝山",11158,25.10306,121.522514,869,224,17,7,"陰~多雲","北風","小於3級","2",12
"5262","10/25/14",10,25,"芝山",11158,25.10306,121.522514,976,225,28,23,"陰","東北風","小於3級","2",25.5
"5263","1/20/14",1,20,"芝山",11158,25.10306,121.522514,848,256,19,9,"小雨","北風","小於3級","3",14
"5264","6/20/14",6,20,"芝山",11158,25.10306,121.522514,800,229,32,25,"陰~小雨","北風","小於3級","2",28.5
"5265","10/19/14",10,19,"芝山",11158,25.10306,121.522514,878,215,31,22,"晴~小雨","北風","小於3級","1",26.5
"5266","4/19/14",4,19,"芝山",11158,25.10306,121.522514,895,229,28,20,"小雨","北風","小於3級","3",24
"5267","6/17/14",6,17,"芝山",11158,25.10306,121.522514,841,248,33,28,"陰~小雨","西風","小於3級","2",30.5
"5268","9/14/14",9,14,"芝山",11158,25.10306,121.522514,763,202,34,30,"多雲","暫無實況","4-5級","2",32
"5269","3/20/14",3,20,"芝山",11158,25.10306,121.522514,801,211,16,12,"小雨","暫無實況","小於3級","3",14
"5270","3/18/14",3,18,"芝山",11158,25.10306,121.522514,860,224,28,15,"多雲~小雨","北風","小於3級","2",21.5
"5271","6/21/14",6,21,"芝山",11158,25.10306,121.522514,750,208,31,25,"小雨~大雨","西南風","小於3級","3",28
"5272","9/20/14",9,20,"芝山",11158,25.10306,121.522514,826,197,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"5273","4/16/14",4,16,"芝山",11158,25.10306,121.522514,966,274,29,21,"陰~晴","北風","小於3級","1",25
"5274","6/16/14",6,16,"芝山",11158,25.10306,121.522514,808,238,33,26,"小雨","北風","小於3級","3",29.5
"5275","12/9/14",12,9,"芝山",11158,25.10306,121.522514,965,272,23,18,"小雨","暫無實況","小於3級","3",20.5
"5276","7/22/14",7,22,"芝山",11158,25.10306,121.522514,663,238,33,27,"暴雨","暫無實況","3-4級","3",30
"5277","10/21/14",10,21,"芝山",11158,25.10306,121.522514,903,243,25,21,"小雨~陰","暫無實況","小於3級","2",23
"5278","1/25/14",1,25,"芝山",11158,25.10306,121.522514,826,210,16,12,"陰~小雨","西風","小於3級","2",14
"5279","7/20/14",7,20,"芝山",11158,25.10306,121.522514,727,190,33,26,"晴~多雲","暫無實況","小於3級","1",29.5
"5280","3/21/14",3,21,"芝山",11158,25.10306,121.522514,841,235,20,13,"多雲","北風","小於3級","2",16.5
"5281","3/16/14",3,16,"芝山",11158,25.10306,121.522514,888,200,26,17,"多雲","北風","小於3級","2",21.5
"5282","10/22/14",10,22,"芝山",11158,25.10306,121.522514,879,237,26,21,"陰","暫無實況","小於3級","2",23.5
"5283","12/8/14",12,8,"芝山",11158,25.10306,121.522514,869,229,21,19,"中雨~小雨","暫無實況","小於3級","3",20
"5284","10/23/14",10,23,"芝山",11158,25.10306,121.522514,913,271,26,21,"陰","暫無實況","小於3級","2",23.5
"5285","12/11/14",12,11,"芝山",11158,25.10306,121.522514,954,271,16,14,"小雨","暫無實況","小於3級","3",15
"5286","12/12/14",12,12,"芝山",11158,25.10306,121.522514,931,242,15,12,"小雨~陰","暫無實況","小於3級","2",13.5
"5287","9/15/14",9,15,"芝山",11158,25.10306,121.522514,742,207,34,28,"晴~多雲","暫無實況","小於3級","1",31
"5288","10/20/14",10,20,"芝山",11158,25.10306,121.522514,871,262,31,22,"晴~小雨","北風","小於3級","1",26.5
"5289","7/26/14",7,26,"芝山",11158,25.10306,121.522514,890,205,32,26,"晴~多雲","北風","小於3級","1",29
"5290","6/15/14",6,15,"芝山",11158,25.10306,121.522514,798,219,33,26,"小雨","北風","小於3級","3",29.5
"5291","3/22/14",3,22,"芝山",11158,25.10306,121.522514,830,220,20,17,"多雲","北風","小於3級","2",18.5
"5292","7/21/14",7,21,"芝山",11158,25.10306,121.522514,765,224,33,27,"暴雨","北風","3-4級","3",30
"5293","10/24/14",10,24,"芝山",11158,25.10306,121.522514,919,238,28,23,"陰","東北風","小於3級","2",25.5
"5294","9/17/14",9,17,"芝山",11158,25.10306,121.522514,848,245,33,27,"多雲","暫無實況","小於3級","2",30
"5295","1/19/14",1,19,"芝山",11158,25.10306,121.522514,827,159,17,11,"多雲~小雨","北風","小於3級","2",14
"5296","7/23/14",7,23,"芝山",11158,25.10306,121.522514,308,52,33,27,"小雨","北風","小於3級","3",30
"5297","9/19/14",9,19,"芝山",11158,25.10306,121.522514,879,281,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"5298","7/24/14",7,24,"芝山",11158,25.10306,121.522514,784,227,31,26,"陰~小雨","北風","小於3級","2",28.5
"5299","12/10/14",12,10,"芝山",11158,25.10306,121.522514,1034,281,20,18,"中雨","暫無實況","小於3級","3",19
"5300","4/16/14",4,16,"中山",10444,25.052685,121.520392,841,285,29,21,"陰~晴","北風","小於3級","1",25
"5301","10/23/14",10,23,"中山",10444,25.052685,121.520392,836,332,26,21,"陰","暫無實況","小於3級","2",23.5
"5302","6/21/14",6,21,"中山",10444,25.052685,121.520392,709,223,31,25,"小雨~大雨","西南風","小於3級","3",28
"5303","9/19/14",9,19,"中山",10444,25.052685,121.520392,893,346,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"5304","4/17/14",4,17,"中山",10444,25.052685,121.520392,806,294,30,21,"陰","北風","小於3級","2",25.5
"5305","9/15/14",9,15,"中山",10444,25.052685,121.520392,762,313,34,28,"晴~多雲","暫無實況","小於3級","1",31
"5306","3/16/14",3,16,"中山",10444,25.052685,121.520392,713,210,26,17,"多雲","北風","小於3級","2",21.5
"5307","9/18/14",9,18,"中山",10444,25.052685,121.520392,823,313,32,27,"小雨","暫無實況","小於3級","3",29.5
"5308","10/19/14",10,19,"中山",10444,25.052685,121.520392,733,246,31,22,"晴~小雨","北風","小於3級","1",26.5
"5309","12/10/14",12,10,"中山",10444,25.052685,121.520392,1111,346,20,18,"中雨","暫無實況","小於3級","3",19
"5310","6/20/14",6,20,"中山",10444,25.052685,121.520392,856,315,32,25,"陰~小雨","北風","小於3級","2",28.5
"5311","3/17/14",3,17,"中山",10444,25.052685,121.520392,810,271,26,19,"陰~多雲","北風","小於3級","2",22.5
"5312","10/21/14",10,21,"中山",10444,25.052685,121.520392,864,326,25,21,"小雨~陰","暫無實況","小於3級","2",23
"5313","7/26/14",7,26,"中山",10444,25.052685,121.520392,724,229,32,26,"晴~多雲","北風","小於3級","1",29
"5314","12/9/14",12,9,"中山",10444,25.052685,121.520392,1086,367,23,18,"小雨","暫無實況","小於3級","3",20.5
"5315","12/12/14",12,12,"中山",10444,25.052685,121.520392,1082,359,15,12,"小雨~陰","暫無實況","小於3級","2",13.5
"5316","12/11/14",12,11,"中山",10444,25.052685,121.520392,1198,371,16,14,"小雨","暫無實況","小於3級","3",15
"5317","12/7/14",12,7,"中山",10444,25.052685,121.520392,1013,250,20,16,"小雨","暫無實況","小於3級","3",18
"5318","7/24/14",7,24,"中山",10444,25.052685,121.520392,868,328,31,26,"陰~小雨","北風","小於3級","2",28.5
"5319","3/21/14",3,21,"中山",10444,25.052685,121.520392,807,278,20,13,"多雲","北風","小於3級","2",16.5
"5320","12/8/14",12,8,"中山",10444,25.052685,121.520392,1038,377,21,19,"中雨~小雨","暫無實況","小於3級","3",20
"5321","10/25/14",10,25,"中山",10444,25.052685,121.520392,861,284,28,23,"陰","東北風","小於3級","2",25.5
"5322","10/22/14",10,22,"中山",10444,25.052685,121.520392,827,301,26,21,"陰","暫無實況","小於3級","2",23.5
"5323","7/22/14",7,22,"中山",10444,25.052685,121.520392,646,266,33,27,"暴雨","暫無實況","3-4級","3",30
"5324","1/22/14",1,22,"中山",10444,25.052685,121.520392,765,280,17,7,"陰~多雲","北風","小於3級","2",12
"5325","3/20/14",3,20,"中山",10444,25.052685,121.520392,773,268,16,12,"小雨","暫無實況","小於3級","3",14
"5326","1/19/14",1,19,"中山",10444,25.052685,121.520392,680,200,17,11,"多雲~小雨","北風","小於3級","2",14
"5327","7/21/14",7,21,"中山",10444,25.052685,121.520392,746,295,33,27,"暴雨","北風","3-4級","3",30
"5328","1/20/14",1,20,"中山",10444,25.052685,121.520392,853,292,19,9,"小雨","北風","小於3級","3",14
"5329","1/25/14",1,25,"中山",10444,25.052685,121.520392,687,216,16,12,"陰~小雨","西風","小於3級","2",14
"5330","4/14/14",4,14,"中山",10444,25.052685,121.520392,732,284,25,20,"多雲","北風","小於3級","2",22.5
"5331","4/18/14",4,18,"中山",10444,25.052685,121.520392,839,289,28,22,"陰","北風","小於3級","2",25
"5332","3/22/14",3,22,"中山",10444,25.052685,121.520392,712,187,20,17,"多雲","北風","小於3級","2",18.5
"5333","4/19/14",4,19,"中山",10444,25.052685,121.520392,789,225,28,20,"小雨","北風","小於3級","3",24
"5334","9/17/14",9,17,"中山",10444,25.052685,121.520392,843,303,33,27,"多雲","暫無實況","小於3級","2",30
"5335","4/13/14",4,13,"中山",10444,25.052685,121.520392,707,207,23,20,"小雨","北風","小於3級","3",21.5
"5336","6/19/14",6,19,"中山",10444,25.052685,121.520392,814,315,32,26,"陰~小雨","北風","小於3級","2",29
"5337","7/25/14",7,25,"中山",10444,25.052685,121.520392,804,313,32,26,"晴~多雲","北風","小於3級","1",29
"5338","6/15/14",6,15,"中山",10444,25.052685,121.520392,675,215,33,26,"小雨","北風","小於3級","3",29.5
"5339","9/14/14",9,14,"中山",10444,25.052685,121.520392,651,201,34,30,"多雲","暫無實況","4-5級","2",32
"5340","9/20/14",9,20,"中山",10444,25.052685,121.520392,792,237,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"5341","10/20/14",10,20,"中山",10444,25.052685,121.520392,854,346,31,22,"晴~小雨","北風","小於3級","1",26.5
"5342","1/24/14",1,24,"中山",10444,25.052685,121.520392,833,305,21,11,"晴","西風","小於3級","1",16
"5343","6/18/14",6,18,"中山",10444,25.052685,121.520392,804,289,32,25,"陰~中雨","北風","小於3級","2",28.5
"5344","3/19/14",3,19,"中山",10444,25.052685,121.520392,817,305,24,12,"小雨","西南風","小於3級","3",18
"5345","3/18/14",3,18,"中山",10444,25.052685,121.520392,816,304,28,15,"多雲~小雨","北風","小於3級","2",21.5
"5346","6/17/14",6,17,"中山",10444,25.052685,121.520392,802,282,33,28,"陰~小雨","西風","小於3級","2",30.5
"5347","7/20/14",7,20,"中山",10444,25.052685,121.520392,619,192,33,26,"晴~多雲","暫無實況","小於3級","1",29.5
"5348","7/23/14",7,23,"中山",10444,25.052685,121.520392,271,46,33,27,"小雨","北風","小於3級","3",30
"5349","12/13/14",12,13,"中山",10444,25.052685,121.520392,1040,273,19,16,"陰","暫無實況","小於3級","2",17.5
"5350","1/21/14",1,21,"中山",10444,25.052685,121.520392,813,283,13,8,"陰~小雨","北風","小於3級","2",10.5
"5351","6/16/14",6,16,"中山",10444,25.052685,121.520392,752,288,33,26,"小雨","北風","小於3級","3",29.5
"5352","9/16/14",9,16,"中山",10444,25.052685,121.520392,828,314,33,28,"晴~陰","暫無實況","小於3級","1",30.5
"5353","4/15/14",4,15,"中山",10444,25.052685,121.520392,810,294,28,21,"多雲~晴","暫無實況","小於3級","1",24.5
"5354","10/24/14",10,24,"中山",10444,25.052685,121.520392,913,315,28,23,"陰","東北風","小於3級","2",25.5
"5355","1/23/14",1,23,"中山",10444,25.052685,121.520392,822,272,21,9,"晴","西風","小於3級","1",15
"5356","6/21/14",6,21,"中山國小",10452,25.062694,121.526419,304,84,31,25,"小雨~大雨","西南風","小於3級","3",28
"5357","7/22/14",7,22,"中山國小",10452,25.062694,121.526419,299,111,33,27,"暴雨","暫無實況","3-4級","3",30
"5358","6/18/14",6,18,"中山國小",10452,25.062694,121.526419,337,109,32,25,"陰~中雨","北風","小於3級","2",28.5
"5359","4/16/14",4,16,"中山國小",10452,25.062694,121.526419,299,93,29,21,"陰~晴","北風","小於3級","1",25
"5360","9/19/14",9,19,"中山國小",10452,25.062694,121.526419,379,109,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"5361","9/17/14",9,17,"中山國小",10452,25.062694,121.526419,348,132,33,27,"多雲","暫無實況","小於3級","2",30
"5362","4/14/14",4,14,"中山國小",10452,25.062694,121.526419,313,95,25,20,"多雲","北風","小於3級","2",22.5
"5363","6/17/14",6,17,"中山國小",10452,25.062694,121.526419,330,109,33,28,"陰~小雨","西風","小於3級","2",30.5
"5364","6/20/14",6,20,"中山國小",10452,25.062694,121.526419,323,105,32,25,"陰~小雨","北風","小於3級","2",28.5
"5365","3/20/14",3,20,"中山國小",10452,25.062694,121.526419,326,101,16,12,"小雨","暫無實況","小於3級","3",14
"5366","7/26/14",7,26,"中山國小",10452,25.062694,121.526419,310,82,32,26,"晴~多雲","北風","小於3級","1",29
"5367","1/19/14",1,19,"中山國小",10452,25.062694,121.526419,300,62,17,11,"多雲~小雨","北風","小於3級","2",14
"5368","3/19/14",3,19,"中山國小",10452,25.062694,121.526419,363,109,24,12,"小雨","西南風","小於3級","3",18
"5369","1/20/14",1,20,"中山國小",10452,25.062694,121.526419,334,98,19,9,"小雨","北風","小於3級","3",14
"5370","12/13/14",12,13,"中山國小",10452,25.062694,121.526419,386,100,19,16,"陰","暫無實況","小於3級","2",17.5
"5371","10/21/14",10,21,"中山國小",10452,25.062694,121.526419,341,116,25,21,"小雨~陰","暫無實況","小於3級","2",23
"5372","10/24/14",10,24,"中山國小",10452,25.062694,121.526419,403,130,28,23,"陰","東北風","小於3級","2",25.5
"5373","10/23/14",10,23,"中山國小",10452,25.062694,121.526419,347,105,26,21,"陰","暫無實況","小於3級","2",23.5
"5374","4/19/14",4,19,"中山國小",10452,25.062694,121.526419,341,75,28,20,"小雨","北風","小於3級","3",24
"5375","3/17/14",3,17,"中山國小",10452,25.062694,121.526419,309,79,26,19,"陰~多雲","北風","小於3級","2",22.5
"5376","12/9/14",12,9,"中山國小",10452,25.062694,121.526419,392,120,23,18,"小雨","暫無實況","小於3級","3",20.5
"5377","12/11/14",12,11,"中山國小",10452,25.062694,121.526419,357,107,16,14,"小雨","暫無實況","小於3級","3",15
"5378","6/16/14",6,16,"中山國小",10452,25.062694,121.526419,313,110,33,26,"小雨","北風","小於3級","3",29.5
"5379","1/24/14",1,24,"中山國小",10452,25.062694,121.526419,367,102,21,11,"晴","西風","小於3級","1",16
"5380","6/19/14",6,19,"中山國小",10452,25.062694,121.526419,324,110,32,26,"陰~小雨","北風","小於3級","2",29
"5381","9/18/14",9,18,"中山國小",10452,25.062694,121.526419,326,109,32,27,"小雨","暫無實況","小於3級","3",29.5
"5382","1/21/14",1,21,"中山國小",10452,25.062694,121.526419,288,87,13,8,"陰~小雨","北風","小於3級","2",10.5
"5383","7/23/14",7,23,"中山國小",10452,25.062694,121.526419,134,23,33,27,"小雨","北風","小於3級","3",30
"5384","12/8/14",12,8,"中山國小",10452,25.062694,121.526419,391,122,21,19,"中雨~小雨","暫無實況","小於3級","3",20
"5385","3/22/14",3,22,"中山國小",10452,25.062694,121.526419,318,96,20,17,"多雲","北風","小於3級","2",18.5
"5386","3/18/14",3,18,"中山國小",10452,25.062694,121.526419,330,92,28,15,"多雲~小雨","北風","小於3級","2",21.5
"5387","6/15/14",6,15,"中山國小",10452,25.062694,121.526419,283,65,33,26,"小雨","北風","小於3級","3",29.5
"5388","4/15/14",4,15,"中山國小",10452,25.062694,121.526419,366,98,28,21,"多雲~晴","暫無實況","小於3級","1",24.5
"5389","10/19/14",10,19,"中山國小",10452,25.062694,121.526419,295,73,31,22,"晴~小雨","北風","小於3級","1",26.5
"5390","12/10/14",12,10,"中山國小",10452,25.062694,121.526419,379,115,20,18,"中雨","暫無實況","小於3級","3",19
"5391","7/21/14",7,21,"中山國小",10452,25.062694,121.526419,303,106,33,27,"暴雨","北風","3-4級","3",30
"5392","4/17/14",4,17,"中山國小",10452,25.062694,121.526419,338,111,30,21,"陰","北風","小於3級","2",25.5
"5393","7/24/14",7,24,"中山國小",10452,25.062694,121.526419,299,94,31,26,"陰~小雨","北風","小於3級","2",28.5
"5394","10/25/14",10,25,"中山國小",10452,25.062694,121.526419,384,97,28,23,"陰","東北風","小於3級","2",25.5
"5395","9/16/14",9,16,"中山國小",10452,25.062694,121.526419,349,105,33,28,"晴~陰","暫無實況","小於3級","1",30.5
"5396","7/20/14",7,20,"中山國小",10452,25.062694,121.526419,285,50,33,26,"晴~多雲","暫無實況","小於3級","1",29.5
"5397","3/21/14",3,21,"中山國小",10452,25.062694,121.526419,352,93,20,13,"多雲","北風","小於3級","2",16.5
"5398","10/22/14",10,22,"中山國小",10452,25.062694,121.526419,387,126,26,21,"陰","暫無實況","小於3級","2",23.5
"5399","7/25/14",7,25,"中山國小",10452,25.062694,121.526419,336,108,32,26,"晴~多雲","北風","小於3級","1",29
"5400","10/20/14",10,20,"中山國小",10452,25.062694,121.526419,308,97,31,22,"晴~小雨","北風","小於3級","1",26.5
"5401","9/15/14",9,15,"中山國小",10452,25.062694,121.526419,339,111,34,28,"晴~多雲","暫無實況","小於3級","1",31
"5402","1/23/14",1,23,"中山國小",10452,25.062694,121.526419,306,88,21,9,"晴","西風","小於3級","1",15
"5403","12/7/14",12,7,"中山國小",10452,25.062694,121.526419,345,86,20,16,"小雨","暫無實況","小於3級","3",18
"5404","4/13/14",4,13,"中山國小",10452,25.062694,121.526419,315,100,23,20,"小雨","北風","小於3級","3",21.5
"5405","12/12/14",12,12,"中山國小",10452,25.062694,121.526419,412,115,15,12,"小雨~陰","暫無實況","小於3級","2",13.5
"5406","9/14/14",9,14,"中山國小",10452,25.062694,121.526419,282,71,34,30,"多雲","暫無實況","4-5級","2",32
"5407","3/16/14",3,16,"中山國小",10452,25.062694,121.526419,323,82,26,17,"多雲","北風","小於3級","2",21.5
"5408","1/22/14",1,22,"中山國小",10452,25.062694,121.526419,335,87,17,7,"陰~多雲","北風","小於3級","2",12
"5409","4/18/14",4,18,"中山國小",10452,25.062694,121.526419,374,101,28,22,"陰","北風","小於3級","2",25
"5410","9/20/14",9,20,"中山國小",10452,25.062694,121.526419,305,78,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"5411","1/25/14",1,25,"中山國小",10452,25.062694,121.526419,301,76,16,12,"陰~小雨","西風","小於3級","2",14
"5412","7/23/14",7,23,"中山國中",10476,25.060849,121.544227,123,7,33,27,"小雨","北風","小於3級","3",30
"5413","12/13/14",12,13,"中山國中",10476,25.060849,121.544227,433,93,19,16,"陰","暫無實況","小於3級","2",17.5
"5414","12/10/14",12,10,"中山國中",10476,25.060849,121.544227,391,116,20,18,"中雨","暫無實況","小於3級","3",19
"5415","10/25/14",10,25,"中山國中",10476,25.060849,121.544227,408,118,28,23,"陰","東北風","小於3級","2",25.5
"5416","10/20/14",10,20,"中山國中",10476,25.060849,121.544227,380,93,31,22,"晴~小雨","北風","小於3級","1",26.5
"5417","4/14/14",4,14,"中山國中",10476,25.060849,121.544227,411,132,25,20,"多雲","北風","小於3級","2",22.5
"5418","3/22/14",3,22,"中山國中",10476,25.060849,121.544227,424,124,20,17,"多雲","北風","小於3級","2",18.5
"5419","9/16/14",9,16,"中山國中",10476,25.060849,121.544227,384,132,33,28,"晴~陰","暫無實況","小於3級","1",30.5
"5420","7/25/14",7,25,"中山國中",10476,25.060849,121.544227,408,125,32,26,"晴~多雲","北風","小於3級","1",29
"5421","9/19/14",9,19,"中山國中",10476,25.060849,121.544227,404,111,30,27,"陰~暴雨","暫無實況","小於3級~3-4級","2",28.5
"5422","9/14/14",9,14,"中山國中",10476,25.060849,121.544227,331,96,34,30,"多雲","暫無實況","4-5級","2",32
"5423","1/25/14",1,25,"中山國中",10476,25.060849,121.544227,308,84,16,12,"陰~小雨","西風","小於3級","2",14
